OrderID,Product,Category,Region,Sales,Quantity,Discount,OrderDate,Price,user_id,product_id,purchase_amount,customer_id,customer_name,sales,stock_price,temperature_C,text_column
975,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,,3,1069,351.63,12,Customer_12,1330.61,482.52,12.5,TypeA
976,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,41,1003,360.02,49,Customer_49,100.99,250.67,13,TypeD
977,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,192.47,60,1019,236.24,31,Customer_31,769.88,235.7,-6.2,TypeC
978,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,14,1046,461.29,29,Customer_29,679.08,124.97,23.5,TypeC
979,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,75,1090,350.35,5,Customer_5,412.85,294.47,31.1,TypeC
980,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,82,1014,367.2,25,Customer_25,1114.77,143.61,2.2,TypeC
981,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,12,1069,432.23,41,Customer_41,1021.18,199.42,11.1,TypeC
982,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,87,1046,144.3,31,Customer_31,1415.63,226.78,31.9,TypeA
983,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,12,1077,405.46,21,Customer_21,611.88,423.53,33.9,TypeD
984,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,13,1074,105.67,20,Customer_20,563.84,450.2,2.2,TypeC
985,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,52.46875,25,1008,179.22,39,Customer_39,419.75,220.99,17.5,TypeD
986,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,45,1089,174.45,22,Customer_22,515.65,443.48,-0.4,TypeB
987,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,,19,1015,489.48,4,Customer_4,1160.39,442.89,-4.9,TypeC
988,Printer,Electronics,East,867.29,9,0.15,07-02-2024,96.36555556,55,1068,429.7,13,Customer_13,867.29,405.86,35.6,TypeC
989,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,100,1060,353.57,45,Customer_45,223.3,158.68,31,TypeD
990,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,45,1009,366.26,42,Customer_42,582.44,376.13,28,TypeC
991,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,8,1049,285.42,50,Customer_50,569.06,478.01,-7.6,TypeC
992,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,93,1002,474.07,49,Customer_49,1422.98,373.02,32.2,TypeC
993,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,53,1076,253.17,20,Customer_20,1453.31,232.65,11.9,TypeA
994,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,55,1093,196.45,13,Customer_13,381.37,300.23,7.1,TypeA
995,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,32,1069,89.89,17,Customer_17,1995.71,358.29,17.3,TypeC
996,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,51,1080,395.24,36,Customer_36,606.88,304.23,-5.4,TypeA
997,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,44,1050,369.88,33,Customer_33,1955.57,147.98,27.8,TypeB
998,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,82,1018,198.33,1,Customer_1,880.97,224.83,19.1,TypeC
999,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,70,1041,22.34,15,Customer_15,162.8,420.96,-0.7,TypeB
1000,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,107.9485714,18,1034,421.11,13,Customer_13,755.64,444.57,-0.6,TypeD
